Customer_ID,Gender,Age,City,Segment
C000733,Male,47,Delhi,Silver
C000734,Male,59,Mumbai,Gold
C000735,Male,52,Mumbai,Premium
C000736,Female,67,Pune,Premium
C000737,Male,35,Bengaluru,Silver
C000738,Male,58,Bengaluru,Silver
C000739,Female,56,Bengaluru,Silver
C000740,Male,36,Pune,Silver
C000741,Male,22,Ahmedabad,Gold
C000742,Male,43,Bengaluru,Gold
C000743,Male,44,Bengaluru,Gold
C000744,Male,31,Kolkata,Gold
C000745,Female,58,Ahmedabad,Silver
C000746,Male,37,Hyderabad,Silver
C000747,Male,25,Delhi,Gold
C000748,Female,57,Hyderabad,Silver
C000749,Female,25,Mumbai,Premium
C000750,Male,52,Hyderabad,Premium
C000751,Male,31,Delhi,Silver
C000752,Male,19,Delhi,Silver
C000753,Male,23,Chennai,Gold
C000754,Female,48,Mumbai,Silver
C000755,Female,63,Pune,Gold
C000756,Female,45,Kolkata,Silver
C000757,Female,29,Mumbai,Premium
C000758,Female,43,Bengaluru,Premium
C000759,Female,28,Mumbai,Premium
C000760,Female,45,Ahmedabad,Gold
C000761,Female,70,Delhi,Premium
C000762,Male,56,Kolkata,Gold
C000763,Male,54,Delhi,Gold
C000764,Male,46,Chennai,Silver
C000765,Female,55,Kolkata,Gold
C000766,Female,43,Hyderabad,Silver
C000767,Male,69,Delhi,Gold
C000768,Male,40,Mumbai,Silver
C000769,Male,60,Delhi,Gold
C000770,Male,67,Delhi,Silver
C000771,Male,38,Hyderabad,Premium
C000772,Female,31,Ahmedabad,Premium
C000773,Female,32,Bengaluru,Gold
C000774,Female,56,Mumbai,Premium
C000775,Male,24,Pune,Premium
C000776,Male,54,Kolkata,Premium
C000777,Female,38,Delhi,Silver
C000778,Male,21,Ahmedabad,Gold
C000779,Male,35,Kolkata,Silver
C000780,Male,46,Chennai,Premium
C000781,Female,55,Kolkata,Silver
C000782,Male,36,Hyderabad,Premium
C000783,Male,47,Pune,Silver
C000784,Female,20,Hyderabad,Gold
C000785,Male,22,Ahmedabad,Silver
C000786,Female,64,Pune,Gold
C000787,Female,66,Delhi,Gold
C000788,Male,53,Delhi,Gold
C000789,Male,43,Pune,Premium
C000790,Female,49,Bengaluru,Gold
C000791,Male,19,Mumbai,Silver
C000792,Male,26,Bengaluru,Gold
C000793,Female,32,Chennai,Silver
C000794,Male,64,Delhi,Premium
C000795,Male,62,Hyderabad,Gold
C000796,Male,25,Hyderabad,Gold
C000797,Male,34,Delhi,Premium
C000798,Female,35,Chennai,Silver
C000799,Female,25,Chennai,Gold
C000800,Male,66,Kolkata,Premium
C000801,Female,60,Bengaluru,Premium
C000802,Male,54,Ahmedabad,Premium
C000803,Female,35,Delhi,Premium
C000804,Female,32,Bengaluru,Gold
C000805,Female,63,Bengaluru,Gold
C000806,Male,60,Mumbai,Premium
C000807,Male,22,Ahmedabad,Silver
C000808,Male,18,Mumbai,Gold
C000809,Female,30,Ahmedabad,Silver
C000810,Female,31,Delhi,Gold
C000811,Female,59,Chennai,Premium
C000812,Male,26,Mumbai,Gold
C000813,Female,46,Mumbai,Gold
C000814,Male,22,Pune,Gold
C000815,Male,61,Pune,Premium
C000816,Male,27,Ahmedabad,Silver
C000817,Male,33,Hyderabad,Gold
C000818,Male,35,Hyderabad,Gold
C000819,Female,40,Pune,Silver
C000820,Male,40,Kolkata,Silver
C000821,Male,43,Kolkata,Premium
C000822,Female,21,Ahmedabad,Gold
C000823,Female,24,Hyderabad,Premium
C000824,Female,64,Kolkata,Silver
C000825,Female,30,Kolkata,Silver
C000826,Female,51,Ahmedabad,Premium
C000827,Female,24,Hyderabad,Premium
C000828,Male,25,Mumbai,Silver
C000829,Male,20,Pune,Silver
C000830,Male,52,Bengaluru,Gold
C000831,Male,57,Kolkata,Gold
C000832,Female,24,Mumbai,Premium
C000833,Female,49,Mumbai,Silver
C000834,Male,40,Pune,Premium
C000835,Female,64,Hyderabad,Silver
C000836,Male,50,Ahmedabad,Premium
C000837,Female,62,Mumbai,Silver
C000838,Female,61,Bengaluru,Silver
C000839,Male,39,Ahmedabad,Silver
C000840,Male,60,Ahmedabad,Gold
C000841,Female,19,Chennai,Gold
C000842,Male,28,Hyderabad,Premium
C000843,Female,48,Hyderabad,Gold
C000844,Male,48,Bengaluru,Silver
C000845,Male,54,Pune,Silver
C000846,Male,66,Chennai,Silver
C000847,Male,37,Delhi,Gold
C000848,Female,65,Delhi,Premium
C000849,Female,60,Ahmedabad,Gold
C000850,Female,47,Hyderabad,Gold
C000851,Female,63,Delhi,Premium
C000852,Female,25,Pune,Premium
C000853,Male,27,Kolkata,Silver
C000854,Male,40,Ahmedabad,Silver
C000855,Male,54,Kolkata,Gold
C000856,Male,65,Bengaluru,Silver
C000857,Female,58,Bengaluru,Gold
C000858,Female,51,Chennai,Gold
C000859,Female,39,Kolkata,Premium
C000860,Female,35,Pune,Silver
C000861,Male,55,Delhi,Premium
C000862,Male,45,Ahmedabad,Premium
C000863,Female,36,Bengaluru,Silver
C000864,Female,61,Chennai,Gold
C000865,Male,51,Pune,Premium
C000866,Male,37,Ahmedabad,Gold
C000867,Male,69,Pune,Silver
C000868,Female,20,Mumbai,Gold
C000869,Male,21,Ahmedabad,Gold
C000870,Male,45,Delhi,Premium
C000871,Male,21,Pune,Silver
C000872,Female,36,Chennai,Silver
C000873,Female,27,Mumbai,Gold
C000874,Male,36,Mumbai,Silver
C000875,Female,40,Mumbai,Premium
C000876,Female,45,Kolkata,Silver
C000877,Female,37,Pune,Silver
C000878,Female,61,Delhi,Premium
C000879,Male,61,Mumbai,Gold
C000880,Male,44,Mumbai,Gold
C000881,Female,23,Pune,Premium
C000882,Female,52,Chennai,Gold
C000883,Female,24,Chennai,Premium
C000884,Female,62,Delhi,Premium
C000885,Female,47,Delhi,Gold
C000886,Female,44,Kolkata,Gold
C000887,Male,53,Hyderabad,Gold
C000888,Male,66,Chennai,Premium
C000889,Female,68,Mumbai,Premium
C000890,Female,26,Pune,Silver
C000891,Female,26,Kolkata,Premium
C000892,Male,47,Ahmedabad,Silver
C000893,Male,21,Pune,Premium
C000894,Male,39,Bengaluru,Gold
C000895,Female,62,Delhi,Silver
C000896,Male,65,Hyderabad,Premium
C000897,Male,51,Chennai,Premium
C000898,Female,26,Mumbai,Premium
C000899,Male,37,Pune,Premium
C000900,Male,69,Ahmedabad,Premium
C000901,Male,25,Bengaluru,Silver
C000902,Male,56,Bengaluru,Premium
C000903,Male,33,Mumbai,Silver
C000904,Female,19,Ahmedabad,Gold
C000905,Male,25,Pune,Gold
C000906,Female,29,Mumbai,Premium
C000907,Female,70,Ahmedabad,Premium
C000908,Male,45,Chennai,Premium
C000909,Male,29,Chennai,Premium
C000910,Male,28,Mumbai,Gold
C000911,Female,36,Pune,Premium
C000912,Male,55,Ahmedabad,Gold
C000913,Female,43,Kolkata,Premium
C000914,Male,47,Kolkata,Gold
C000915,Male,19,Pune,Gold
C000916,Male,54,Kolkata,Silver
C000917,Female,20,Ahmedabad,Silver
C000918,Female,26,Ahmedabad,Premium
C000919,Female,35,Hyderabad,Silver
C000920,Female,50,Mumbai,Gold
C000921,Female,50,Bengaluru,Silver
C000922,Male,40,Delhi,Gold
C000923,Male,35,Pune,Gold
C000924,Male,59,Ahmedabad,Gold
C000925,Female,56,Chennai,Premium
C000926,Female,26,Delhi,Premium
C000927,Female,55,Kolkata,Silver
C000928,Male,19,Chennai,Silver
C000929,Male,60,Bengaluru,Gold
C000930,Female,38,Mumbai,Premium
C000931,Male,24,Chennai,Premium
C000932,Female,66,Kolkata,Silver
C000933,Male,57,Pune,Silver
C000934,Male,65,Bengaluru,Gold
C000935,Female,56,Hyderabad,Silver
C000936,Female,24,Ahmedabad,Gold
C000937,Male,58,Mumbai,Silver
C000938,Female,49,Ahmedabad,Premium
C000939,Female,32,Mumbai,Premium
C000940,Male,45,Mumbai,Silver
C000941,Male,58,Bengaluru,Silver
C000942,Male,69,Chennai,Silver
C000943,Female,67,Kolkata,Premium
C000944,Male,39,Chennai,Premium
C000945,Female,30,Mumbai,Premium
C000946,Female,50,Delhi,Gold
C000947,Male,69,Bengaluru,Gold
C000948,Female,58,Kolkata,Silver
C000949,Male,26,Pune,Silver
C000950,Male,49,Mumbai,Silver
C000951,Female,19,Mumbai,Gold
C000952,Female,42,Delhi,Silver
C000953,Male,36,Bengaluru,Premium
C000954,Male,51,Pune,Gold
C000955,Male,52,Bengaluru,Premium
C000956,Female,34,Hyderabad,Silver
C000957,Female,44,Pune,Silver
C000958,Female,66,Hyderabad,Silver
C000959,Male,53,Delhi,Premium
C000960,Male,33,Ahmedabad,Silver
C000961,Male,40,Bengaluru,Gold
C000962,Male,53,Ahmedabad,Silver
C000963,Female,64,Hyderabad,Silver
C000964,Male,49,Mumbai,Premium
C000965,Female,45,Ahmedabad,Gold
C000966,Male,19,Hyderabad,Silver
C000967,Male,52,Kolkata,Premium
C000968,Male,53,Ahmedabad,Silver
C000969,Female,67,Kolkata,Premium
C000970,Male,45,Kolkata,Premium
C000971,Male,25,Ahmedabad,Silver
C000972,Female,40,Mumbai,Gold
C000973,Female,21,Mumbai,Silver
C000974,Male,55,Hyderabad,Silver
C000975,Female,65,Hyderabad,Silver
C000976,Male,70,Hyderabad,Silver
C000977,Male,26,Ahmedabad,Silver
C000978,Female,20,Delhi,Gold
C000979,Male,36,Chennai,Premium
C000980,Female,48,Bengaluru,Premium
C000981,Male,22,Pune,Premium
C000982,Male,49,Delhi,Silver
C000983,Female,63,Pune,Gold
C000984,Female,59,Mumbai,Premium
C000985,Female,38,Bengaluru,Silver
C000986,Female,44,Ahmedabad,Gold
C000987,Male,31,Chennai,Premium
C000988,Male,37,Mumbai,Silver
C000989,Female,64,Chennai,Silver
C000990,Male,62,Ahmedabad,Premium
C000991,Female,25,Hyderabad,Gold
C000992,Male,35,Pune,Premium
C000993,Female,37,Bengaluru,Silver
C000994,Female,57,Kolkata,Gold
C000995,Male,42,Kolkata,Gold
C000996,Male,32,Mumbai,Gold
C000997,Male,60,Kolkata,Premium
C000998,Male,60,Pune,Silver
C000999,Female,19,Delhi,Gold
C001000,Male,66,Hyderabad,Gold
C001001,Female,45,Hyderabad,Silver
C001002,Female,64,Pune,Premium
C001003,Female,45,Pune,Silver
C001004,Female,47,Mumbai,Silver
C001005,Male,35,Pune,Silver
C001006,Male,67,Pune,Gold
C001007,Female,20,Pune,Gold
C001008,Female,60,Pune,Premium
C001009,Male,25,Pune,Premium
C001010,Female,34,Chennai,Gold
C001011,Female,19,Ahmedabad,Silver
C001012,Female,20,Delhi,Gold
C001013,Male,44,Hyderabad,Premium
C001014,Male,35,Delhi,Silver
C001015,Female,29,Pune,Gold
C001016,Female,49,Chennai,Silver
C001017,Male,27,Hyderabad,Silver
C001018,Male,59,Hyderabad,Silver
C001019,Female,55,Delhi,Silver
C001020,Male,21,Pune,Gold
C001021,Male,61,Delhi,Premium
C001022,Male,56,Mumbai,Gold
C001023,Male,22,Ahmedabad,Silver
C001024,Male,33,Mumbai,Gold
C001025,Female,70,Kolkata,Silver
C001026,Female,36,Chennai,Silver
C001027,Female,56,Delhi,Gold
C001028,Female,59,Delhi,Gold
C001029,Female,57,Hyderabad,Silver
C001030,Female,20,Pune,Silver
C001031,Male,24,Mumbai,Gold
C001032,Female,31,Kolkata,Premium
C001033,Male,60,Chennai,Gold
C001034,Male,22,Mumbai,Premium
C001035,Female,52,Bengaluru,Premium
C001036,Male,56,Ahmedabad,Premium
C001037,Female,38,Pune,Silver
C001038,Female,33,Delhi,Silver
C001039,Female,32,Ahmedabad,Gold
C001040,Male,62,Mumbai,Gold
C001041,Female,41,Bengaluru,Gold
C001042,Male,41,Ahmedabad,Premium
C001043,Male,46,Kolkata,Silver
C001044,Male,52,Mumbai,Gold
C001045,Male,56,Pune,Gold
C001046,Female,38,Bengaluru,Silver
C001047,Female,44,Chennai,Premium
C001048,Female,58,Mumbai,Silver
C001049,Female,18,Chennai,Silver
C001050,Female,34,Ahmedabad,Premium
C001051,Male,26,Hyderabad,Gold
C001052,Male,62,Chennai,Silver
C001053,Male,50,Kolkata,Gold
C001054,Female,26,Kolkata,Premium
C001055,Male,63,Pune,Silver
C001056,Female,70,Delhi,Premium
C001057,Male,64,Hyderabad,Silver
C001058,Female,46,Kolkata,Premium
C001059,Female,65,Kolkata,Gold
C001060,Female,62,Chennai,Premium
C001061,Male,64,Bengaluru,Silver
C001062,Male,55,Delhi,Premium
C001063,Female,42,Delhi,Gold
C001064,Male,50,Pune,Silver
C001065,Male,37,Ahmedabad,Gold
C001066,Male,54,Kolkata,Gold
C001067,Female,42,Delhi,Silver
C001068,Male,20,Mumbai,Gold
C001069,Female,54,Delhi,Silver
C001070,Female,36,Chennai,Silver
C001071,Female,35,Ahmedabad,Gold
C001072,Male,28,Pune,Gold
C001073,Male,32,Pune,Silver
C001074,Male,31,Chennai,Silver
C001075,Male,52,Mumbai,Silver
C001076,Female,70,Hyderabad,Gold
C001077,Male,36,Kolkata,Premium
C001078,Female,51,Chennai,Gold
C001079,Female,25,Bengaluru,Gold
C001080,Female,49,Pune,Silver
C001081,Male,35,Bengaluru,Gold
C001082,Male,65,Mumbai,Premium
C001083,Male,38,Chennai,Premium
C001084,Female,35,Ahmedabad,Premium
C001085,Male,63,Delhi,Silver
C001086,Female,24,Delhi,Silver
C001087,Male,58,Hyderabad,Silver
C001088,Male,55,Kolkata,Silver
C001089,Male,34,Ahmedabad,Silver
C001090,Female,70,Chennai,Premium
C001091,Female,36,Chennai,Silver
C001092,Male,51,Mumbai,Silver
C001093,Female,22,Ahmedabad,Premium
C001094,Male,63,Chennai,Silver
C001095,Female,62,Pune,Premium
C001096,Female,58,Mumbai,Premium
C001097,Female,48,Chennai,Gold
C001098,Male,36,Ahmedabad,Gold
C001099,Female,56,Delhi,Premium
C001100,Female,36,Bengaluru,Silver
C001101,Male,66,Pune,Gold
C001102,Female,38,Mumbai,Premium
C001103,Female,25,Chennai,Gold
C001104,Female,60,Bengaluru,Gold
C001105,Female,63,Chennai,Gold
C001106,Female,56,Kolkata,Premium
C001107,Male,19,Pune,Gold
C001108,Male,68,Kolkata,Silver
C001109,Female,34,Delhi,Gold
C001110,Female,69,Ahmedabad,Gold
C001111,Female,34,Hyderabad,Gold
C001112,Female,64,Mumbai,Gold
C001113,Male,37,Ahmedabad,Gold
C001114,Male,54,Chennai,Premium
C001115,Male,67,Bengaluru,Premium
C001116,Female,26,Hyderabad,Premium
C001117,Male,69,Kolkata,Silver
C001118,Female,40,Bengaluru,Premium
C001119,Male,51,Mumbai,Gold
C001120,Male,28,Kolkata,Premium
C001121,Male,36,Chennai,Gold
C001122,Female,44,Mumbai,Premium
C001123,Male,18,Hyderabad,Silver
C001124,Male,50,Kolkata,Gold
C001125,Male,28,Pune,Gold
C001126,Male,32,Mumbai,Silver
C001127,Female,65,Bengaluru,Gold
C001128,Female,26,Pune,Silver
C001129,Male,22,Kolkata,Silver
C001130,Male,65,Chennai,Silver
C001131,Female,30,Pune,Gold
C001132,Female,50,Hyderabad,Gold
C001133,Female,47,Mumbai,Silver
C001134,Female,59,Ahmedabad,Gold
C001135,Female,45,Bengaluru,Silver
C001136,Female,53,Pune,Gold
C001137,Female,62,Mumbai,Gold
C001138,Male,49,Kolkata,Gold
C001139,Male,46,Mumbai,Premium
C001140,Male,43,Mumbai,Gold
C001141,Female,48,Bengaluru,Premium
C001142,Female,39,Chennai,Premium
C001143,Male,24,Chennai,Silver
C001144,Female,55,Mumbai,Silver
C001145,Male,43,Ahmedabad,Premium
C001146,Male,21,Ahmedabad,Gold
C001147,Female,37,Delhi,Silver
C001148,Male,38,Kolkata,Silver
C001149,Female,62,Mumbai,Premium
C001150,Female,52,Ahmedabad,Gold
C001151,Male,38,Ahmedabad,Premium
C001152,Female,50,Bengaluru,Silver
C001153,Female,62,Bengaluru,Gold
C001154,Male,66,Hyderabad,Silver
C001155,Male,28,Mumbai,Gold
C001156,Male,20,Kolkata,Gold
C001157,Male,58,Ahmedabad,Silver
C001158,Female,43,Hyderabad,Gold
C001159,Male,45,Pune,Premium
C001160,Female,51,Delhi,Premium
C001161,Female,54,Chennai,Silver
C001162,Female,51,Mumbai,Premium
C001163,Female,51,Pune,Gold
C001164,Female,31,Delhi,Premium
C001165,Male,28,Ahmedabad,Silver
C001166,Female,44,Chennai,Silver
C001167,Female,22,Hyderabad,Gold
C001168,Male,30,Bengaluru,Premium
C001169,Female,39,Bengaluru,Silver
C001170,Female,56,Chennai,Silver
C001171,Female,58,Mumbai,Gold
C001172,Male,30,Pune,Gold
C001173,Female,55,Pune,Gold
C001174,Female,34,Mumbai,Silver
C001175,Male,24,Mumbai,Gold
C001176,Male,34,Bengaluru,Silver
C001177,Female,39,Pune,Premium
C001178,Female,31,Chennai,Silver
C001179,Male,31,Bengaluru,Premium
C001180,Male,27,Chennai,Gold
C001181,Male,38,Bengaluru,Silver
C001182,Male,50,Ahmedabad,Gold
C001183,Female,38,Pune,Premium
C001184,Male,33,Kolkata,Gold
C001185,Female,63,Ahmedabad,Gold
C001186,Female,51,Delhi,Premium
C001187,Male,56,Mumbai,Silver
C001188,Female,63,Chennai,Gold
C001189,Female,49,Pune,Premium
C001190,Male,53,Kolkata,Premium
C001191,Female,29,Hyderabad,Gold
C001192,Female,67,Delhi,Premium
C001193,Female,31,Mumbai,Gold
C001194,Female,29,Hyderabad,Silver
C001195,Female,41,Mumbai,Silver
C001196,Female,39,Bengaluru,Gold
C001197,Female,50,Hyderabad,Premium
C001198,Female,20,Pune,Premium
C001199,Female,43,Hyderabad,Premium
C001200,Female,35,Hyderabad,Premium
C001201,Male,63,Ahmedabad,Premium
C001202,Female,49,Chennai,Gold
C001203,Male,20,Delhi,Silver
C001204,Male,63,Chennai,Silver
C001205,Male,44,Bengaluru,Silver
C001206,Female,58,Hyderabad,Gold
C001207,Male,52,Pune,Silver
C001208,Male,39,Delhi,Premium
C001209,Male,55,Delhi,Premium
C001210,Male,60,Kolkata,Gold
C001211,Male,22,Mumbai,Premium
C001212,Male,64,Pune,Silver
C001213,Male,46,Hyderabad,Gold
C001214,Male,62,Kolkata,Silver
C001215,Male,37,Pune,Premium
C001216,Female,25,Delhi,Gold
C001217,Male,54,Ahmedabad,Silver
C001218,Male,23,Chennai,Premium
C001219,Male,29,Delhi,Premium
C001220,Male,67,Chennai,Silver
C001221,Male,58,Delhi,Gold
C001222,Male,64,Mumbai,Gold
C001223,Male,65,Chennai,Gold
C001224,Male,42,Pune,Silver
C001225,Female,26,Delhi,Gold
C001226,Male,30,Pune,Silver
C001227,Male,36,Pune,Premium
C001228,Female,34,Bengaluru,Gold
C001229,Female,55,Delhi,Gold
C001230,Female,58,Chennai,Silver
C001231,Female,27,Mumbai,Premium
C001232,Female,40,Pune,Silver
C001233,Female,62,Pune,Silver
C001234,Male,34,Mumbai,Gold
C001235,Female,20,Bengaluru,Premium
C001236,Male,48,Chennai,Gold
C001237,Female,41,Kolkata,Premium
C001238,Male,38,Bengaluru,Premium
C001239,Female,18,Chennai,Gold
C001240,Female,39,Delhi,Premium
C001241,Male,29,Delhi,Gold
C001242,Male,47,Chennai,Silver
C001243,Female,69,Ahmedabad,Premium
C001244,Female,64,Kolkata,Gold
C001245,Male,34,Delhi,Premium
C001246,Female,48,Kolkata,Gold
C001247,Male,32,Bengaluru,Gold
C001248,Female,67,Pune,Premium
C001249,Female,55,Hyderabad,Silver
C001250,Male,37,Mumbai,Premium
C001251,Male,26,Delhi,Silver
C001252,Male,37,Chennai,Gold
C001253,Female,43,Chennai,Gold
C001254,Male,60,Chennai,Silver
C001255,Male,37,Pune,Silver
C001256,Male,33,Mumbai,Gold
C001257,Male,64,Mumbai,Silver
C001258,Female,18,Ahmedabad,Silver
C001259,Female,24,Ahmedabad,Premium
C001260,Female,62,Mumbai,Gold
C001261,Female,47,Mumbai,Silver
C001262,Female,26,Delhi,Silver
C001263,Female,67,Delhi,Gold
C001264,Female,56,Kolkata,Premium
C001265,Male,40,Ahmedabad,Premium
C001266,Male,32,Chennai,Silver
C001267,Female,41,Delhi,Premium
C001268,Male,57,Kolkata,Silver
C001269,Male,26,Ahmedabad,Silver
C001270,Male,31,Pune,Gold
C001271,Male,39,Kolkata,Premium
C001272,Male,45,Chennai,Gold
C001273,Female,42,Ahmedabad,Silver
C001274,Female,44,Chennai,Silver
C001275,Female,61,Bengaluru,Gold
C001276,Male,40,Bengaluru,Premium
C001277,Female,69,Hyderabad,Silver
C001278,Female,26,Kolkata,Premium
C001279,Female,18,Ahmedabad,Premium
C001280,Female,45,Hyderabad,Gold
C001281,Female,34,Bengaluru,Premium
C001282,Female,50,Delhi,Gold
C001283,Female,52,Delhi,Silver
C001284,Male,45,Kolkata,Premium
C001285,Male,27,Hyderabad,Gold
C001286,Female,30,Ahmedabad,Gold
C001287,Male,47,Pune,Silver
C001288,Male,49,Ahmedabad,Gold
C001289,Male,56,Delhi,Gold
C001290,Female,39,Pune,Silver
C001291,Female,29,Pune,Gold
C001292,Female,19,Ahmedabad,Gold
C001293,Female,58,Hyderabad,Premium
C001294,Male,40,Hyderabad,Premium
C001295,Female,33,Chennai,Silver
C001296,Male,26,Chennai,Premium
C001297,Female,45,Pune,Gold
C001298,Female,62,Mumbai,Premium
C001299,Female,20,Bengaluru,Gold
C001300,Female,20,Chennai,Premium
C001301,Male,42,Bengaluru,Gold
C001302,Female,45,Kolkata,Silver
C001303,Male,65,Pune,Premium
C001304,Male,45,Bengaluru,Silver
C001305,Female,37,Mumbai,Premium
C001306,Male,41,Ahmedabad,Silver
C001307,Female,35,Chennai,Gold
C001308,Male,56,Kolkata,Silver
C001309,Female,35,Hyderabad,Gold
C001310,Male,19,Kolkata,Premium
C001311,Male,35,Pune,Gold
C001312,Female,24,Mumbai,Silver
C001313,Male,63,Delhi,Silver
C001314,Male,57,Pune,Premium
C001315,Female,55,Kolkata,Premium
C001316,Female,52,Kolkata,Gold
C001317,Male,39,Delhi,Gold
C001318,Female,70,Ahmedabad,Silver
C001319,Female,65,Ahmedabad,Silver
C001320,Male,61,Kolkata,Gold
C001321,Female,20,Bengaluru,Premium
C001322,Female,53,Delhi,Silver
C001323,Male,65,Delhi,Gold
C001324,Female,66,Delhi,Gold
C001325,Female,19,Chennai,Premium
C001326,Male,57,Delhi,Premium
C001327,Female,44,Hyderabad,Gold
C001328,Female,33,Kolkata,Premium
C001329,Male,42,Bengaluru,Silver
C001330,Female,31,Mumbai,Silver
C001331,Female,29,Chennai,Premium
C001332,Female,53,Kolkata,Gold
C001333,Male,44,Pune,Gold
C001334,Female,58,Bengaluru,Premium
C001335,Female,50,Kolkata,Silver
C001336,Female,49,Ahmedabad,Gold
C001337,Female,28,Chennai,Gold
C001338,Female,18,Delhi,Gold
C001339,Male,61,Bengaluru,Gold
C001340,Female,44,Kolkata,Silver
C001341,Male,57,Mumbai,Silver
C001342,Male,56,Kolkata,Silver
C001343,Female,57,Mumbai,Silver
C001344,Female,61,Bengaluru,Gold
C001345,Male,65,Kolkata,Premium
C001346,Male,28,Ahmedabad,Gold
C001347,Male,29,Ahmedabad,Premium
C001348,Male,38,Chennai,Gold
C001349,Male,19,Mumbai,Premium
C001350,Female,47,Mumbai,Premium
C001351,Female,33,Chennai,Gold
C001352,Male,69,Delhi,Silver
C001353,Male,47,Bengaluru,Silver
C001354,Male,61,Kolkata,Premium
C001355,Female,42,Bengaluru,Gold
C001356,Female,63,Bengaluru,Premium
C001357,Male,46,Ahmedabad,Premium
C001358,Male,36,Kolkata,Premium
C001359,Male,41,Kolkata,Premium
C001360,Female,45,Bengaluru,Silver
C001361,Male,34,Bengaluru,Premium
C001362,Male,41,Kolkata,Premium
C001363,Female,27,Mumbai,Gold
C001364,Male,34,Bengaluru,Gold
C001365,Male,47,Ahmedabad,Silver
C001366,Female,39,Pune,Premium
C001367,Female,39,Ahmedabad,Premium
C001368,Female,54,Pune,Premium
C001369,Male,66,Chennai,Silver
C001370,Female,19,Mumbai,Gold
C001371,Female,63,Pune,Gold
C001372,Male,54,Pune,Gold
C001373,Female,61,Pune,Silver
C001374,Male,27,Pune,Gold
C001375,Female,58,Mumbai,Silver
C001376,Male,55,Pune,Silver
C001377,Male,34,Delhi,Premium
C001378,Female,48,Chennai,Gold
C001379,Male,55,Delhi,Premium
C001380,Female,42,Ahmedabad,Premium
C001381,Male,51,Ahmedabad,Silver
C001382,Female,42,Hyderabad,Premium
C001383,Male,39,Mumbai,Gold
C001384,Male,32,Chennai,Gold
C001385,Male,59,Mumbai,Gold
C001386,Female,47,Hyderabad,Premium
C001387,Male,65,Mumbai,Gold
C001388,Male,43,Bengaluru,Gold
C001389,Male,35,Bengaluru,Silver
C001390,Female,54,Mumbai,Silver
C001391,Female,69,Chennai,Premium
C001392,Male,32,Ahmedabad,Silver
C001393,Male,56,Pune,Premium
C001394,Female,23,Mumbai,Premium
C001395,Male,26,Pune,Silver
C001396,Male,32,Mumbai,Premium
C001397,Female,47,Bengaluru,Premium
C001398,Male,38,Bengaluru,Silver
C001399,Female,25,Ahmedabad,Silver
C001400,Female,30,Bengaluru,Premium
C001401,Male,56,Ahmedabad,Gold
C001402,Male,55,Kolkata,Silver
C001403,Female,67,Mumbai,Premium
C001404,Female,18,Pune,Gold
C001405,Female,49,Chennai,Gold
C001406,Female,50,Pune,Premium
C001407,Female,34,Mumbai,Gold
C001408,Female,61,Pune,Premium
C001409,Female,25,Chennai,Gold
C001410,Male,38,Ahmedabad,Gold
C001411,Male,29,Bengaluru,Gold
C001412,Female,24,Ahmedabad,Gold
C001413,Male,30,Bengaluru,Silver
C001414,Male,37,Pune,Gold
C001415,Female,24,Pune,Premium
C001416,Male,54,Chennai,Gold
C001417,Male,30,Kolkata,Silver
C001418,Male,57,Chennai,Gold
C001419,Female,59,Kolkata,Premium
C001420,Female,32,Pune,Gold
C001421,Female,41,Chennai,Gold
C001422,Female,64,Delhi,Premium
